car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
28,12,80000,1,1,0,400000
4,8,57000,1,0,0,235000
32,4,39000,0,1,0,750000
16,7,45260,1,0,1,499000
0,4,35000,0,0,0,280000
0,9,65000,1,2,0,175000
14,5,52000,1,0,0,575000
1,7,60000,0,1,0,480000
7,7,75328,1,0,0,365000
88,2,6200,0,1,0,1450000
2,6,99332,1,1,0,512000
7,8,78278,1,1,0,475000
0,5,30000,0,0,0,225000
8,11,88126,1,1,0,295000
25,4,50000,1,1,0,490000
36,8,26000,1,0,1,450000
24,2,5000,0,1,0,1588000
18,3,48959,1,0,0,875000
8,8,110000,0,0,0,370000
66,10,62500,1,0,1,499000
9,5,65000,1,1,0,541000
17,4,25500,1,0,1,1090000
1,3,58000,0,0,1,440000
17,5,36000,1,0,0,890000
7,4,25000,1,0,0,415000
33,5,29200,0,1,0,320000
8,7,110000,0,1,0,520000
2,8,33000,1,1,0,425000
78,3,25000,0,0,1,1050000
7,5,65000,1,0,0,465000
3,7,49000,1,1,0,649000
89,6,27000,0,1,1,5500000
4,5,29836,1,0,0,425000
84,1,9000,1,1,1,8195000
18,5,45000,0,0,0,800000
15,3,18677,1,0,0,657000
7,13,120000,0,1,0,250000
15,6,36000,1,1,0,545000
38,11,93800,1,1,1,1450000
20,3,9000,1,1,1,3400000
46,3,5000,0,1,0,957000
11,3,14774,2,0,0,840000
51,10,34304,1,0,0,299000
7,9,60000,0,0,0,300000
15,4,51000,1,1,0,700000
14,3,19000,1,0,0,585000
15,7,94000,1,0,0,475000
11,6,63000,1,1,0,595000
18,11,65000,1,0,0,330000
3,5,72000,1,1,0,675000
31,8,97358,1,1,0,365000
38,3,36000,1,1,1,4200000
31,9,69000,1,1,0,225000
19,3,20000,0,1,0,750000
17,6,56836,1,0,0,790000
21,4,33000,1,0,1,395000
23,9,55324,1,0,0,200000
5,10,41000,1,0,0,225000
38,4,45000,1,1,1,3915000
34,5,146000,0,0,0,350000
14,4,40000,0,0,0,790000
5,6,15000,0,0,0,330000
44,9,85250,1,1,1,1300000
36,3,40000,0,0,1,450000
1,5,91288,1,1,0,583000
42,5,30000,0,0,0,600000
58,5,40000,1,1,1,4200000
2,6,55199,1,0,0,545000
1,4,67000,1,0,0,519000
1,5,63000,1,0,0,450000
18,9,69000,1,0,0,445000
24,2,15000,0,1,0,1250000
63,2,22450,1,1,1,3011000
31,9,151000,0,1,0,251000
34,7,85000,0,0,0,290000
94,3,20000,0,0,0,1472000
2,6,50000,0,0,0,450000
6,2,34000,1,0,1,1050000
8,15,120000,0,1,0,135000
24,6,68000,1,1,0,950000
15,10,180000,0,1,0,380000
15,3,40000,0,1,0,740000
15,4,17637,1,1,1,790000
5,5,70038,1,0,0,420000
4,3,25000,0,0,0,400000
46,2,5298,2,0,0,900000
34,8,46000,1,0,0,365000
34,2,20000,0,0,0,550000
93,7,106380,0,1,0,750000
7,10,70000,1,0,0,325000
18,13,50000,1,0,0,275000
22,4,85000,0,0,0,440000
22,6,148000,0,1,0,501000
15,5,52000,0,0,0,550000
42,6,33066,1,0,1,625000
13,5,56000,1,1,0,1625000
13,9,105000,1,1,0,749000
21,4,35914,1,0,0,380000
18,5,19000,1,0,1,820000
18,4,54000,1,0,1,940000
14,15,43000,0,0,0,120000
28,11,110000,1,1,0,445000
3,4,15000,0,0,1,800000
1,5,36000,1,0,0,379000
23,12,66500,0,0,0,135000
18,7,142000,0,1,0,551000
2,2,13230,1,0,0,772000
2,6,39838,1,1,0,565000
2,5,48000,1,1,0,625000
46,2,32000,1,0,1,975000
4,15,37000,1,0,0,155000
1,4,73000,0,1,0,375000
51,5,40000,0,0,0,310000
3,6,32000,1,1,0,575000
24,6,43000,1,1,0,849000
4,8,55149,1,0,0,311000
18,7,69000,1,1,0,490000
46,9,120000,0,1,0,550000
33,3,14902,1,0,0,310000
0,10,50000,0,0,0,145000
20,11,67000,1,1,0,825000
69,3,1902,1,0,1,755000
108,4,91795,1,1,1,2950000
22,1,12000,1,0,0,785000
2,6,44983,1,0,0,565000
34,10,62000,1,0,0,315000
14,3,34000,1,1,0,850000
20,3,11000,1,1,0,2925000
33,4,11300,1,0,1,525000
3,7,102719,1,1,0,625000
17,5,40000,0,1,0,775000
9,4,80000,0,1,0,525000
0,15,110000,0,0,0,125000
15,8,90000,0,1,0,370000
55,1,2000,1,0,1,8250000
34,6,65000,1,0,0,465000
34,5,19000,1,0,0,420000
14,3,14000,1,0,0,731000
5,12,52000,1,0,0,190000
42,6,80000,0,1,0,475000
15,4,77000,1,1,0,700000
34,5,49000,1,0,0,575000
3,4,40000,1,0,0,598000
8,10,50000,0,0,0,170000
15,2,20000,1,1,1,855000
51,1,10000,0,0,0,368000
0,29,22612,1,0,0,60000
14,4,53701,1,1,0,670000
19,2,23000,1,1,0,800000
14,5,60150,1,0,0,600000
0,8,60000,0,0,0,185000
53,6,60000,1,1,1,2050000
14,2,5800,1,0,0,685000
5,11,25000,0,0,0,300000
28,4,50000,0,1,0,810000
4,14,89000,1,0,0,195000
34,9,80000,0,1,0,300000
12,10,110500,1,0,1,900000
59,1,1000,1,0,0,1490000
16,6,56000,1,0,1,750000
15,8,72647,1,0,0,500000
24,5,100000,0,1,0,829000
24,7,79000,1,1,0,790000
52,11,86000,1,1,1,1100000
14,3,50000,0,0,0,625000
8,8,82286,1,1,0,450000
53,6,75000,1,1,1,1985000
52,3,8253,1,1,1,3560000
15,4,37001,1,0,0,599000
21,3,45000,0,0,0,350000
18,13,70000,1,0,0,235000
17,3,105692,1,1,0,1350000
0,10,120000,0,0,0,270000
20,2,22600,1,1,0,3300000
38,11,79000,1,1,1,1750000
56,1,5945,1,1,1,5750000
57,8,79000,1,1,1,2500000
33,2,15000,0,0,0,570000
43,4,20000,1,1,1,2900000
21,5,15000,0,0,0,299000
43,7,88000,1,1,1,2250000
2,6,45235,1,0,0,630000
21,5,15814,1,0,0,340000
73,1,5600,0,0,0,800000
8,3,16443,1,0,0,770000
18,2,16000,1,0,0,1075000
1,6,36000,1,0,0,400000
31,9,35000,1,0,0,245000
2,6,65922,1,0,0,530000
4,8,75000,0,0,0,300000
2,8,63000,1,1,0,460000
46,7,46000,1,0,0,595000
5,11,60000,0,0,0,190000
17,2,12000,0,0,0,1070000
20,4,109000,1,1,1,2750000
18,12,63000,0,0,0,260000
5,9,25000,0,0,0,375000
12,6,26000,1,1,1,1450000
0,12,63000,0,0,0,110000
21,4,36000,1,0,0,320000
4,21,83000,0,0,0,85000
2,8,62000,1,1,0,435000
42,5,53044,1,0,0,555000
28,2,35000,0,1,0,1350000
24,5,80000,1,1,1,1050000
17,6,110000,0,1,0,800000
3,3,74455,1,1,0,790000
14,4,30726,1,0,0,659000
31,5,61706,1,1,0,595000
15,5,42000,1,0,0,560000
2,9,77000,0,1,0,359000
32,4,57000,1,1,0,795000
8,3,33000,1,0,0,1150000
0,4,54000,0,0,0,260000
7,7,63699,1,0,0,355000
0,7,35000,0,0,0,250000
3,2,10000,0,0,0,1040000
36,7,40860,1,0,0,345000
14,4,25000,1,0,0,570000
36,3,15000,0,0,0,425000
14,3,18000,1,0,0,750000
48,9,50000,0,1,0,800000
27,3,49000,1,0,0,295000
53,10,98000,1,1,1,700000
0,8,90000,0,0,0,220000
58,13,61000,1,1,1,1975000
5,10,68000,1,0,0,286000
21,4,25000,0,0,0,300000
2,3,10080,2,0,0,720000
2,3,21000,1,0,0,795000
13,9,130000,0,1,0,700000
18,11,78000,1,0,0,340000
41,5,70000,0,0,0,275000
2,4,23000,0,0,0,620000
11,6,49098,1,0,0,585000
18,5,79000,1,0,0,685000
13,5,120000,0,1,0,900000
1,5,46000,0,0,0,455000
3,7,61000,1,0,0,530000
11,6,40000,1,0,0,715000
15,3,52433,1,1,0,650000
71,4,23039,1,1,0,750000
5,11,171289,0,0,0,230000
15,7,74326,2,0,0,400000
15,2,15000,0,1,1,800000
15,6,50000,1,0,0,490000
11,4,54500,1,0,1,730000
24,7,50000,0,1,0,590000
27,5,18000,1,0,0,285000
17,5,25451,2,0,1,1039000
63,4,23000,1,1,1,2850000
15,5,82253,1,1,0,680000
32,5,95500,1,1,0,725000
18,7,65000,1,1,0,550000
31,10,160000,0,1,0,225000
52,5,35000,1,1,1,3000000
13,10,100000,0,2,0,380000
13,4,45000,0,1,0,2025000
4,16,84000,0,0,0,100000
4,16,50000,0,0,0,75000
8,7,70000,0,0,0,450000
36,3,15000,0,0,0,485000
7,12,100000,0,0,0,320000
28,7,69000,1,1,1,650000
7,4,75823,1,1,0,635000
36,3,24000,1,0,0,495000
15,3,35000,0,1,0,730000
15,4,70000,0,1,0,670000
1,1,3800,0,0,0,600000
62,6,46500,1,1,1,6000000
2,4,12290,1,0,0,735000
29,2,15000,0,1,0,980000
50,5,104000,0,1,1,2700000
11,4,64000,1,1,0,710000
15,9,100000,0,1,0,371000
31,3,50000,0,1,0,650000
2,9,24600,1,0,0,330000
20,4,94926,1,1,1,2900000
15,7,60000,0,1,0,450000
3,2,11800,0,0,0,900000
49,4,60000,1,1,0,1200000
46,5,40000,0,1,0,810000
0,4,6808,1,0,0,369000
38,10,71000,1,1,1,1750000
1,7,38000,0,0,0,430000
15,3,60000,0,1,0,740000
32,4,55000,0,1,0,970000
39,3,13868,1,0,1,3200000
14,4,25000,1,0,0,625000
7,10,83000,1,1,0,349000
38,5,52890,1,1,1,2800000
28,6,100000,0,1,0,800000
18,4,30000,1,0,0,925000
22,3,54000,1,1,0,650000
21,4,54000,1,0,1,345000
24,10,74000,1,1,0,770000
32,1,12000,1,0,1,1225000
99,2,7099,1,1,1,6500000
91,2,18000,1,1,0,1595000
34,8,69000,1,0,0,440000
2,10,53541,1,0,0,425000
48,3,25000,0,1,0,870000
2,2,15000,0,1,0,700000
7,6,18914,1,0,0,500000
0,13,35000,0,0,0,140000
13,6,70000,1,1,0,885000
28,7,155000,0,1,0,590000
22,4,33869,1,0,0,527000
14,5,28582,1,0,0,550000
68,2,25000,0,0,0,1140000
31,6,34500,1,0,0,335000
17,3,85000,0,1,0,1150000
1,2,16415,0,0,0,515000
32,4,39000,1,1,0,880000
46,5,68500,1,0,1,765000
32,4,90000,0,1,0,850000
14,3,15000,1,0,1,775000
7,3,25000,1,0,1,645000
0,3,32875,2,0,0,360000
0,5,13000,0,0,0,299000
7,9,100000,1,1,0,450000
16,8,65000,1,1,0,324000
0,7,10595,1,0,1,325000
18,3,31000,1,0,0,885000
22,3,11297,1,1,0,720000
8,5,95321,1,1,0,675000
16,11,80000,0,0,1,350000
4,7,46652,2,0,0,290000
17,4,45900,1,1,0,1250000
15,8,45000,1,1,0,625000
19,11,211000,0,1,0,275000
65,3,25000,0,0,0,650000
24,7,58232,1,1,0,625000
45,3,18000,0,0,0,580000
93,4,31111,1,1,1,1399000
17,6,72248,1,1,0,1000000
41,5,25000,1,1,0,400000
42,2,4065,1,0,0,810000
5,11,54886,1,0,0,250000
0,9,62000,1,0,0,245000
80,7,65000,1,1,1,2590000
18,11,54000,1,0,0,375000
28,4,42000,1,1,0,1025000
14,3,10001,1,0,1,759000
0,10,32000,1,0,0,200000
8,3,42700,0,1,0,860000
23,3,6500,0,2,0,525000
2,5,50000,1,1,0,550000
46,9,70000,1,0,0,425000
5,9,30000,1,0,1,332000
0,7,28000,1,2,0,281000
33,3,15000,0,0,0,450000
53,8,32000,1,1,1,2100000
13,5,37000,1,1,1,1575000
38,5,35000,0,1,1,3750000
24,7,30000,0,1,0,950000
48,7,84000,0,1,0,600000
31,10,18800,0,0,0,225000
15,13,120000,0,1,0,165000
51,2,50000,0,0,0,380000
32,3,47000,1,1,1,990000
64,5,23000,1,1,1,725000
0,9,28000,1,0,0,180000
42,3,22000,1,0,1,800000
4,4,15000,0,0,1,425000
8,8,62485,1,0,0,445000
9,5,75000,1,1,1,730000
5,9,9800,0,0,0,275000
21,5,34000,1,0,0,385000
13,5,139000,0,1,0,1150000
22,7,61000,1,1,0,425000
23,12,60000,0,0,0,125000
82,5,10000,1,0,0,500000
18,9,33000,1,0,0,675000
60,12,65000,1,0,1,225000
9,8,70209,1,1,0,560000
5,13,92000,1,0,0,190000
46,6,44000,1,1,0,770000
4,8,61000,1,2,0,275000
48,8,45000,1,1,0,545000
18,5,49590,1,0,0,725000
41,5,26000,0,0,0,420000
78,2,19000,1,0,1,1042000
32,3,93550,1,1,1,875000
5,12,18000,1,0,0,330000
4,3,36274,1,2,0,455000
28,7,100000,1,1,0,590000
34,7,78000,1,1,0,360000
14,4,44000,0,1,0,650000
19,7,100000,0,1,0,400000
23,2,6932,1,0,1,650000
27,4,28100,1,0,0,270000
26,4,59518,1,1,0,530000
22,5,136900,1,1,0,460000
14,4,20000,0,0,0,548000
2,4,100000,0,0,0,580000
0,13,75000,1,0,0,125000
13,8,144321,1,1,0,975000
42,5,48000,1,1,0,550000
15,3,35000,1,0,0,650000
34,6,44000,1,0,1,595000
7,3,50000,0,0,0,540000
17,4,31191,1,0,0,985000
18,7,68000,1,1,0,645000
37,4,40000,0,0,0,335000
1,5,60000,0,1,0,400000
16,8,90000,0,0,0,375000
15,10,80000,0,0,0,310000
11,7,120000,0,1,0,560000
0,9,60000,0,0,0,254000
2,5,11000,1,0,0,590000
15,2,35000,0,0,0,648000
34,7,27363,1,0,1,618000
13,4,50000,1,1,1,1600000
34,6,90000,0,1,0,420000
18,3,12000,0,0,0,900000
20,8,60000,0,1,1,1300000
0,5,50000,0,0,0,200000
0,5,28000,1,0,0,360000
2,4,25000,1,1,0,771000
2,10,110000,0,1,0,400000
18,9,69000,1,0,0,390000
2,3,25645,1,1,0,780000
34,3,17000,1,0,0,635000
14,5,31000,1,0,1,650000
2,5,50000,0,0,0,480000
0,12,80000,0,0,0,250000
43,8,15000,1,1,1,1900000
16,7,90000,0,0,0,400000
110,8,25000,1,1,1,6500000
46,6,78286,1,2,0,650000
0,10,50000,0,0,0,185000
11,1,1685,0,0,0,810000
0,7,33000,1,0,0,237000
12,8,60500,1,1,1,1175000
9,7,75000,1,1,0,585000
7,10,120000,0,1,0,300000
15,3,17000,1,0,0,705000
7,9,120000,0,1,0,380000
20,8,136000,1,1,1,1295000
31,10,39568,1,0,0,179000
28,2,30000,0,1,0,850000
53,9,65000,1,1,1,1300000
86,9,9000,1,0,1,14500000
49,3,25000,0,1,0,800000
15,6,77482,1,1,0,552000
2,10,160000,0,1,0,270000
28,7,51000,1,1,0,925000
1,6,19526,1,0,0,540000
11,6,49000,1,1,0,565000
0,4,33977,2,0,0,299000
9,3,40000,0,1,0,900000
15,5,38000,1,1,0,625000
13,15,99100,1,1,0,399000
4,12,26000,0,0,0,150000
18,10,65962,1,0,0,301000
45,4,25000,0,0,0,500000
18,3,29000,1,0,1,1200000
14,4,71000,1,1,0,650000
17,3,49000,1,1,0,1390000
13,4,51000,1,1,1,1590000
2,6,35000,0,0,0,470000
4,4,19000,1,0,1,485000
46,8,138000,1,1,0,690000
89,14,100000,1,0,1,1285000
0,9,60000,0,0,0,185000
31,11,45000,1,0,0,169000
3,8,49217,1,1,0,475000
2,8,52000,1,0,0,345000
109,6,120000,1,1,1,1800000
0,14,55000,0,0,0,150000
5,12,52000,1,0,0,175000
14,5,49000,1,0,0,550000
36,3,18000,0,0,0,460000
31,4,19300,1,0,0,567000
18,2,13620,1,0,0,1350000
14,6,70000,1,1,0,550000
31,9,115000,1,1,0,350000
17,5,21000,0,1,1,1100000
0,3,43063,0,0,0,260000
41,5,40000,0,1,0,450000
33,3,25656,2,0,0,450000
32,5,53200,1,1,0,650000
14,4,25565,0,0,0,610000
5,9,37590,1,0,1,370000
0,6,25000,0,0,0,350000
31,8,30000,0,0,0,325000
2,5,57000,1,0,0,590000
18,7,96434,1,1,0,450000
1,6,10000,0,0,0,350000
5,9,64000,0,0,0,250000
3,6,16000,1,1,0,750000
12,2,7000,1,1,1,3800000
2,9,66259,1,1,0,435000
13,3,18000,0,1,0,1920000
2,6,63239,1,1,0,650000
2,7,72536,1,0,0,480000
8,4,36000,0,0,0,650000
3,3,54400,1,1,0,870000
49,3,20000,0,1,0,1200000
31,8,73000,1,0,0,299000
45,3,30000,0,1,0,700000
27,4,37001,1,0,0,245000
34,5,38060,1,0,1,675000
46,7,40000,1,2,0,600000
7,4,28000,1,0,0,629000
20,8,30000,1,1,0,1450000
43,4,33000,1,1,1,3450000
8,8,70000,0,1,0,550000
37,5,70000,0,0,0,180000
2,7,62000,1,1,0,430000
18,3,40000,1,0,0,850000
7,3,30000,0,0,1,575000
11,7,120000,0,1,0,580000
32,2,12509,2,1,0,875000
46,1,7400,1,2,0,950000
17,5,120000,0,1,0,875000
17,5,20699,1,0,0,775000
5,9,59000,1,0,0,275000
1,5,28000,1,0,0,495000
33,4,10000,0,0,0,425000
0,3,20000,0,0,0,350000
2,9,55000,1,0,0,324000
5,12,100000,0,0,0,215000
64,5,90000,0,1,1,550000
4,10,50000,0,0,0,272000
92,7,66000,1,1,1,2195000
5,13,64684,1,0,0,275000
21,5,64000,0,0,0,300000
4,7,41423,1,0,0,295000
18,4,45000,1,0,0,790000
4,14,110000,0,3,0,102000
4,11,25000,0,0,0,190000
34,4,150000,0,1,0,500000
7,11,68000,1,0,0,245000
57,6,52353,0,1,1,2400000
15,6,70000,1,1,0,570000
46,4,63000,0,1,0,750000
4,4,86000,1,0,0,410000
0,8,60000,0,0,0,210000
33,2,19247,1,0,1,550000
3,8,92000,1,1,0,430000
6,2,12000,1,1,0,1099000
12,10,60000,0,0,1,900000
22,7,87200,1,0,0,385000
21,4,36628,1,0,0,420000
7,10,32000,1,0,0,350000
43,6,33000,1,1,1,2050000
46,3,25000,1,2,0,795000
5,10,83347,1,0,0,385000
46,4,19000,1,1,0,875000
32,3,40000,0,1,0,810000
11,5,71000,1,0,0,600000
22,3,25000,0,0,0,630000
7,4,64874,1,1,0,635000
7,2,22000,1,1,0,680000
52,9,64000,1,1,1,1650000
18,5,5730,1,0,0,745000
40,10,62000,1,1,1,425000
21,3,30000,0,0,0,350000
24,4,76000,1,1,0,1190000
1,5,30000,0,0,0,390000
44,10,69000,1,1,1,925000
33,3,68000,0,1,0,381000
37,7,35000,0,0,0,190000
34,8,101840,1,1,0,450000
28,6,55496,1,1,0,925000
15,1,22200,1,1,1,790000
1,1,5600,0,0,0,580000
22,4,55000,0,1,0,700000
28,15,120000,0,1,0,300000
9,7,101895,1,1,0,412000
15,3,40000,0,0,0,500000
28,4,120000,0,1,0,850000
4,15,45000,1,0,0,55000
94,2,32280,1,1,0,1875000
4,3,32000,0,0,0,435000
8,3,28000,0,1,1,1300000
64,8,70000,0,1,0,410000
7,8,63589,1,1,0,425000
14,3,4000,1,0,0,645000
6,1,6500,1,0,0,949000
13,10,135000,1,1,0,650000
34,6,56606,1,0,1,662000
17,5,110000,0,1,0,850000
13,4,53400,1,0,0,1427000
20,9,51000,1,1,1,1245000
19,6,107107,1,1,0,525000
28,5,57000,0,1,0,890000
32,2,21400,1,1,0,950000
4,7,39264,1,0,0,450000
32,1,16000,1,1,1,1125000
2,4,37999,1,0,0,540000
2,2,14000,1,0,0,880000
23,8,40000,0,0,0,240000
4,3,47000,0,0,1,415000
4,13,70000,1,0,0,124000
37,4,23142,1,0,0,360000
0,12,70000,0,0,0,165000
15,3,50000,0,1,0,600000
28,2,40000,0,1,0,1200000
7,4,80000,0,1,0,550000
2,6,32000,1,0,0,550000
11,3,18894,2,0,1,850000
24,7,178000,0,1,0,950000
39,14,87000,1,0,0,475000
7,5,24000,1,0,0,485000
0,13,60000,0,0,0,150000
2,11,70000,1,0,0,250000
13,4,120000,0,1,0,1560000
37,5,11650,0,0,0,450000
31,2,31000,0,0,0,525000
2,11,20000,0,0,0,350000
0,15,120000,0,0,0,150000
23,2,20000,0,0,0,420000
11,1,6003,2,0,0,875000
1,5,9229,1,0,0,545000
36,3,20067,2,0,0,410000
93,5,68387,1,1,1,950000
7,3,30000,1,0,0,480000
2,3,60000,0,1,0,725000
0,7,48828,1,0,0,275000
7,7,50000,0,0,0,450000
13,9,121000,1,1,0,750000
22,8,41000,1,0,0,365000
36,2,18500,1,0,1,575000
23,10,70000,0,0,0,140000
13,12,194532,1,1,0,625000
8,5,28000,1,0,0,740000
5,10,76000,0,0,0,270000
64,9,110000,1,1,0,440000
11,3,21052,2,0,1,885000
9,3,18500,0,0,0,730000
4,6,50000,0,0,0,400000
18,6,48000,1,1,0,650000
64,6,47000,1,0,0,485000
1,4,25000,0,0,0,600000
0,11,100000,0,0,0,168000
1,4,22000,0,0,0,490000
2,8,64735,1,1,0,325000
5,10,45854,1,0,1,330000
16,9,63000,1,1,0,375000
77,3,32000,1,0,1,1199000
2,4,24000,1,1,0,750000
14,4,55000,1,1,0,675000
2,7,70000,0,0,1,375000
63,5,55000,1,1,1,2050000
4,5,44000,1,0,1,340000
23,1,1000,0,0,1,550000
58,3,15000,1,1,1,6350000
3,6,160000,0,1,0,500000
2,6,39000,1,0,0,526000
16,5,56205,1,0,1,650000
0,8,46242,0,0,0,280000
42,5,40000,0,0,1,650000
8,6,25000,0,0,0,500000
17,5,37000,1,0,1,1095000
13,7,30000,0,1,0,1250000
17,6,54525,1,0,0,750000
12,6,35000,0,0,1,2100000
34,4,100000,0,1,0,615000
89,10,57000,1,0,1,1850000
15,8,114000,0,0,0,400000
24,9,200000,0,1,0,600000
7,6,50000,0,0,0,420000
13,8,77000,1,1,0,645000
8,9,58000,1,1,0,619000
12,4,45425,1,1,1,3375000
7,3,50000,0,1,0,750000
12,6,18000,1,1,1,2850000
43,11,60000,0,1,1,900000
15,4,56000,1,1,0,651000
31,7,61000,1,1,0,420000
2,9,100000,0,1,0,450000
15,5,63328,1,1,0,630000
24,7,65436,1,1,0,900000
5,12,80000,0,0,0,145000
9,9,70000,0,1,0,400000
66,6,39000,1,0,0,799000
7,9,92000,1,1,0,525000
18,8,57000,1,0,0,590000
1,4,16000,1,0,0,490000
22,6,59000,1,0,0,399000
13,13,190000,1,1,0,400000
4,13,108000,0,3,0,175000
54,7,40000,1,1,1,2375000
22,6,48000,1,1,0,545000
17,6,65000,1,1,1,835000
7,7,47500,1,0,0,400000
4,7,20000,0,0,0,250000
14,3,35000,0,0,0,680000
31,9,63000,1,1,0,210000
31,8,100000,0,1,0,250000
16,9,47123,1,0,0,311000
7,5,60000,0,0,0,450000
37,4,50000,0,0,0,315000
1,7,44904,1,0,0,400000
4,12,50000,0,3,0,145000
8,3,26000,1,0,1,1040000
15,11,35966,1,0,0,260000
24,6,55000,1,1,0,875000
18,11,106000,1,0,1,385000
11,4,27400,1,0,0,655000
44,11,60000,1,1,1,1250000
7,2,6500,0,0,0,480000
11,6,120000,0,1,0,530000
28,4,30000,0,1,0,1080000
31,9,23207,1,0,0,220000
31,11,67000,1,1,0,275000
4,6,27000,1,0,1,395000
46,7,127731,1,1,0,665000
3,5,37000,0,1,0,850000
28,7,47000,0,1,0,670000
0,2,10300,0,0,0,300000
8,8,65000,1,1,0,595000
18,7,100000,0,1,0,570000
0,15,110000,0,0,0,148000
42,3,45178,1,0,0,650000
0,8,24000,0,0,0,270000
4,9,61000,1,0,0,275000
0,11,29000,1,0,0,175000
5,11,84000,1,0,1,270000
28,15,200000,0,1,0,250000
15,8,61000,1,1,0,490000
27,4,15000,0,0,0,300000
13,7,115000,1,1,0,996000
4,3,23000,1,0,1,465000
77,3,22000,1,0,0,1125000
2,4,35000,0,0,0,550000
11,5,42676,1,1,0,610000
17,4,80000,0,1,0,1100000
46,8,94000,1,1,0,585000
3,5,48000,1,0,1,699000
34,11,70000,0,1,0,235000
18,4,25000,0,1,0,900000
3,4,14636,1,0,0,725000
7,4,19072,1,0,0,499000
17,3,90000,0,1,0,950000
3,4,140000,0,1,0,800000
22,4,97000,1,1,0,460000
7,6,52000,1,0,0,448000
32,4,160000,0,1,0,795000
33,4,52532,1,0,0,450000
15,3,29500,1,0,1,745000
22,7,52000,1,0,0,375000
38,8,55000,1,1,1,1500000
4,5,18307,1,0,1,415000
29,2,25000,1,1,0,800000
7,5,42000,1,1,0,485000
2,12,50250,1,0,1,299000
17,5,80000,1,0,0,925000
15,9,56200,1,1,0,485000
18,10,65000,1,0,0,350000
7,7,60001,1,1,0,310000
46,6,40000,1,0,0,675000
5,7,36976,1,0,0,259000
46,7,54000,1,2,0,675000
7,2,25000,0,0,0,500000
13,5,86000,1,1,0,1695000
9,9,68000,1,1,0,370000
7,9,115000,0,1,0,300000
41,5,65000,1,1,0,345000
3,8,55000,1,1,0,395000
2,5,86000,1,1,0,675000
66,10,83000,1,1,1,675000
0,8,32000,1,0,0,240000
23,12,57313,1,0,0,275000
0,12,73000,1,0,0,135000
24,4,50000,1,1,0,1300000
17,4,70000,0,1,0,830000
8,10,8000,1,0,0,550000
17,3,40000,0,1,0,911000
2,4,29599,1,1,0,600000
8,4,28000,1,1,0,825000
42,4,52377,1,0,1,785000
34,9,45710,1,0,0,354000
8,3,15000,0,1,0,930000
2,5,17749,1,0,0,549000
11,3,47000,0,0,1,760000
47,3,50000,0,1,0,850000
2,5,50000,1,0,0,530000
34,4,22815,1,0,0,625000
9,5,123000,0,1,0,650000
11,6,70000,0,1,0,475000
32,3,30000,0,1,0,950000
9,8,51399,1,1,0,749000
0,14,40000,1,0,0,80000
30,5,57500,0,1,0,536000
14,5,45215,1,0,1,698000
4,6,25000,0,0,0,400000
32,3,39000,1,1,0,775000
28,6,120000,0,1,0,910000
51,7,39000,1,2,0,365000
18,6,57530,1,0,1,725000
13,9,85000,1,1,0,750000
43,11,95000,1,1,1,1040000
18,6,65000,1,0,0,625000
30,3,10000,0,0,0,630000
4,10,83000,1,0,0,180000
34,2,21000,1,1,0,865000
47,6,120000,0,1,0,620000
24,6,100000,0,1,0,650000
5,7,96000,1,0,0,385000
4,6,55000,1,2,0,335000
7,4,40000,0,1,0,650000
8,7,78000,1,1,0,670000
16,9,33500,1,0,0,325000
9,7,110000,0,1,0,415000
46,1,5000,0,0,1,900000
2,12,85000,1,0,0,275000
32,5,50000,0,1,0,700000
41,4,5000,0,1,0,550000
31,9,90000,0,1,0,280000
10,9,38000,1,0,1,1290000
15,2,5000,0,0,0,730000
44,3,34500,0,1,1,3000000
14,3,35000,0,0,0,540000
38,8,35000,1,1,1,1750000
19,3,30000,0,1,0,750000
15,3,100000,0,0,0,375000
1,4,28000,1,0,0,511000
40,3,48000,1,1,1,2899000
11,5,50000,1,1,0,745000
4,6,20000,0,0,0,325000
15,4,40000,0,0,1,623000
90,3,12000,1,0,1,1765000
63,8,56000,0,1,1,1280000
8,3,11500,1,0,0,825000
6,2,25000,0,1,0,1100000
2,3,29000,1,0,1,895000
32,3,34533,1,1,1,950000
34,10,98000,1,1,0,200000
2,5,40000,0,0,0,550000
18,13,59500,1,0,0,220000
4,5,35000,1,0,0,390000
13,6,70000,0,1,0,1500000
50,9,66000,1,1,1,1450000
53,8,80000,1,1,1,1700000
7,8,20000,0,0,0,350000
4,13,90000,0,3,0,190000
22,3,17000,1,0,1,600000
8,4,39000,1,0,1,790000
8,12,55000,1,0,0,235000
71,3,22000,1,1,0,895000
37,6,35000,0,0,0,350000
22,5,120000,0,1,0,470000
34,7,35000,0,0,0,530000
7,14,187500,0,1,0,215000
8,9,97000,1,1,1,480000
46,4,65000,1,1,0,1000000
4,9,43000,1,0,0,299000
22,7,89000,0,1,0,320000
18,14,70000,1,0,0,180000
12,15,100000,1,1,0,675000
34,7,111056,1,1,0,430000
84,1,9500,1,1,1,8000000
4,16,90000,0,0,0,80000
20,4,56000,1,1,1,2599000
46,7,68880,1,1,0,645000
31,7,120000,0,1,0,270000
53,10,75000,1,1,1,1575000
32,5,58000,1,1,0,690000
32,3,26000,1,1,0,725000
31,11,170000,0,1,0,235000
