car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
0,9,65535,1,0,0,275000
2,4,35000,1,1,0,580000
20,2,22600,1,1,0,3300000
33,4,50000,0,0,0,390000
14,4,34676,1,0,0,710000
47,8,68192,1,1,0,550000
7,6,50000,0,0,0,435000
40,4,40000,1,1,1,2850000
64,7,50900,1,0,0,400000
4,8,48000,1,0,0,325000
22,2,2200,1,0,1,790000
38,9,79000,1,1,1,1800000
53,11,126436,1,1,1,1230000
23,9,106346,1,0,0,220000
13,8,76000,1,1,0,995000
44,10,70000,1,1,1,1099000
2,9,73000,1,1,0,395000
38,3,10002,1,1,1,4000000
7,3,28000,1,1,0,800000
36,3,21000,0,0,1,510000
64,7,49000,1,1,0,625000
2,6,47000,1,0,0,540000
64,2,35000,0,1,1,1000000
67,3,43000,1,1,0,895000
0,4,35000,0,0,0,280000
56,3,24000,1,1,1,6000000
13,4,110000,1,1,1,1600000
43,6,35000,1,1,1,1545000
13,7,78000,1,1,0,965000
31,5,70000,0,1,0,270000
26,3,14188,1,0,0,470000
14,4,65000,0,0,0,520000
15,3,70000,0,1,0,641000
15,4,21000,1,0,0,650000
23,11,74000,1,0,0,265000
24,6,39838,1,1,0,1095000
6,1,6500,1,0,0,949000
21,3,40000,0,0,1,300000
18,4,40000,0,0,0,840000
67,4,95000,1,1,0,825000
3,2,14000,1,0,1,980000
12,5,28000,1,1,1,2500000
0,9,70000,0,0,0,231000
94,3,67000,1,1,0,1950000
2,3,5000,0,0,0,815000
24,2,20000,0,1,0,1667000
4,4,43000,1,2,0,399000
8,3,26000,1,0,1,1040000
11,6,30000,0,0,0,600000
7,4,25000,1,0,0,625000
8,4,100000,0,1,0,839000
24,5,15000,1,1,1,1620000
1,7,89000,1,1,0,425000
2,3,10114,1,0,0,690000
24,8,60000,0,1,0,500000
0,1,5000,0,0,0,320000
36,3,20000,0,0,0,585000
14,4,21000,1,0,1,680000
32,5,36355,1,1,0,765000
73,1,4500,0,0,0,770000
7,5,70000,0,1,0,497000
50,9,66000,1,1,1,1450000
22,2,8700,0,0,0,750000
8,11,100000,0,0,0,300000
11,4,26000,1,0,0,740000
0,13,30000,0,0,0,200000
18,8,55243,1,0,0,560000
1,6,25000,0,0,0,500000
8,8,35212,1,1,0,500000
91,2,21655,1,1,0,1660000
15,8,46100,1,0,0,475000
31,10,40000,1,0,0,355000
88,2,10000,0,0,0,950000
67,3,31000,1,1,1,845000
79,7,87000,1,1,1,3500000
18,5,34000,0,1,0,1025000
19,6,66274,1,1,0,478000
15,11,133000,1,1,0,340000
16,4,16219,1,0,0,845000
33,2,10000,0,0,0,510000
1,4,56169,1,0,0,550000
14,5,90000,0,1,0,590000
4,7,31692,1,0,0,330000
66,11,74000,1,0,1,365000
7,3,80000,0,1,0,675000
1,2,5000,0,0,0,590000
13,3,68600,1,1,0,1721000
44,8,45000,1,1,1,1725000
16,2,15000,0,1,0,900000
5,10,51359,1,0,0,320000
64,9,79000,1,1,0,460000
51,9,65000,1,0,0,175000
12,9,50000,1,1,1,1180000
67,3,42388,1,1,0,895000
36,6,50000,0,0,0,350000
32,3,9000,1,1,0,960000
15,5,40000,0,1,0,650000
1,5,15000,0,0,0,390000
0,12,70000,0,0,0,130000
0,3,25000,0,0,0,385000
8,7,70000,0,0,0,450000
7,3,26000,0,0,0,610000
42,6,40000,1,1,0,665000
1,3,30000,0,0,0,450000
14,2,8800,0,0,0,675000
23,12,40000,1,0,0,266000
8,7,90000,0,1,0,590000
65,2,17000,0,0,0,630000
7,8,106000,0,1,0,350000
43,4,72000,1,1,1,3300000
42,11,56161,1,0,0,319000
31,10,35000,0,1,0,300000
3,6,100000,0,1,0,700000
7,8,67000,1,1,0,300000
7,4,28000,1,0,0,629000
18,15,38000,0,0,0,200000
7,4,5000,0,0,0,570000
46,4,50000,0,1,0,800000
14,5,20000,0,0,0,599000
21,4,20000,0,0,0,300000
13,12,180000,0,1,0,400000
58,7,60000,1,1,1,3350000
64,7,70000,1,1,0,525000
28,7,69000,1,1,1,650000
64,5,60000,0,1,1,850000
11,7,120000,0,1,0,580000
1,6,50215,1,0,0,450000
6,2,18700,0,1,0,1045000
23,7,35000,0,0,0,300000
11,5,100000,0,1,0,660000
49,4,41723,1,1,0,1350000
13,10,68830,1,1,0,685000
52,10,110000,0,1,1,1100000
8,2,5630,1,0,0,975000
2,6,109555,1,1,0,655000
8,12,90000,0,1,0,290000
22,8,75000,1,1,0,390000
46,2,8000,1,0,1,1099000
11,4,40000,0,1,0,800000
20,6,120000,1,1,0,2150000
89,14,47200,1,0,1,625000
26,3,50000,0,0,0,450000
23,8,76945,1,0,0,350000
0,7,110000,0,0,0,200000
18,4,53000,1,0,1,1095000
7,4,62904,1,1,0,700000
8,9,58000,1,1,0,625000
16,4,49000,1,1,1,950000
24,4,54212,1,1,0,1350000
22,2,8760,1,0,1,800000
9,8,62000,1,1,0,395000
21,4,40000,0,0,1,350000
15,5,70000,0,1,1,675000
11,3,40000,0,1,0,800000
5,11,70000,0,0,0,170000
17,6,52000,1,1,0,925000
2,6,80131,1,1,0,625000
36,5,41944,1,0,1,485000
77,5,28000,1,0,1,1525000
32,4,20000,1,1,0,800000
60,11,60000,0,0,0,275000
46,4,68000,1,1,0,900000
8,7,89000,1,1,1,550000
7,7,90000,0,1,0,390000
19,11,47000,1,1,0,545000
57,7,28000,1,1,1,3190000
3,4,63000,1,0,0,865000
18,7,67000,1,1,0,549000
31,5,49392,1,0,0,575000
71,4,65000,0,1,0,800000
17,4,50000,0,1,0,1200000
7,9,90000,0,0,0,280000
7,9,92000,1,1,0,525000
48,4,60000,0,1,0,950000
27,4,17731,1,0,0,270000
20,10,85000,1,1,0,1100000
32,4,61326,1,1,0,985000
36,4,32000,0,0,0,450000
17,6,57000,0,0,1,800000
8,3,42700,0,1,0,860000
46,7,35000,0,0,0,585000
4,4,10000,0,0,1,400000
60,13,110000,0,0,0,400000
46,6,78368,1,1,0,785000
2,6,37924,1,0,0,550000
3,7,104859,1,1,0,425000
3,4,63000,1,1,0,831000
35,2,7100,1,1,1,1950000
42,4,52377,1,0,1,785000
34,4,14000,1,0,0,750000
34,5,70000,1,1,0,675000
1,3,18000,1,1,0,685000
8,2,7000,1,1,1,1295000
11,6,49000,1,0,0,635000
18,7,62000,1,1,0,640000
16,8,34000,0,0,0,400000
71,4,66000,1,1,0,725000
21,4,35000,0,0,1,350000
6,1,5000,0,0,0,1050000
2,6,64000,0,1,0,620000
64,9,85600,1,1,0,475000
13,8,77000,1,1,0,645000
36,6,57000,1,0,1,495000
21,3,8627,1,0,0,385000
34,8,100000,0,1,0,290000
51,4,48000,1,2,0,421000
34,8,56000,1,0,0,385000
13,13,193000,1,1,0,425000
1,4,20000,0,0,0,500000
3,3,6500,1,1,0,899000
0,8,90000,0,2,0,185000
34,4,37450,1,0,1,895000
18,5,88102,1,1,0,685000
18,11,47000,1,0,0,325000
4,9,37623,1,0,0,296000
22,7,49000,1,0,0,495000
2,9,69000,1,1,0,460000
51,10,100000,0,0,0,150000
8,8,90000,1,1,0,525000
15,8,60855,1,0,0,500000
15,8,86300,0,0,0,440000
2,6,78000,1,1,0,650000
5,10,50000,1,0,0,210000
4,6,42100,1,2,0,375000
0,6,35000,0,0,0,300000
13,13,143448,1,1,0,700000
33,4,39543,1,1,0,485000
21,5,46000,1,0,0,315000
36,5,51000,1,0,1,435000
24,6,80000,0,1,0,1100000
2,6,60000,1,0,0,500000
2,4,50000,0,0,0,655000
3,3,40000,0,1,0,900000
16,3,9965,1,0,0,915000
19,8,39000,0,1,0,530000
13,5,35500,1,1,1,1490000
22,8,70400,1,0,0,415000
4,6,80000,0,2,0,300000
51,10,70000,1,0,0,275000
7,9,120000,0,1,0,350000
13,7,115000,1,1,0,1025000
1,4,76000,1,0,1,515000
18,13,120000,0,0,0,400000
34,2,7000,1,0,0,730000
11,5,45000,1,0,0,725000
18,5,88000,1,1,0,650000
32,3,40000,0,1,0,800000
65,2,30000,0,1,0,775000
34,6,56084,1,0,1,645000
0,9,116006,1,0,0,250000
4,8,65000,1,0,0,295000
60,2,21000,1,0,1,1670000
15,10,180000,0,1,0,380000
21,4,25000,0,0,0,310000
68,2,25000,0,1,0,1079000
13,6,71000,1,1,0,1275000
51,5,40000,1,0,0,365000
24,4,60000,1,1,0,1500000
17,2,12000,0,0,0,1070000
38,9,65000,1,1,1,1855000
3,7,58000,1,1,0,475000
1,5,28000,1,0,0,495000
32,4,90000,0,1,0,850000
15,5,73000,0,0,0,530000
12,9,64212,1,1,1,1000000
7,5,85263,1,1,0,550000
52,6,56227,1,1,1,2675000
0,5,2000,0,0,0,220000
0,5,31000,1,0,1,360000
11,4,31869,1,0,0,690000
0,4,23765,1,0,0,400000
15,8,64000,0,0,0,350000
4,8,34000,1,0,0,300000
36,7,52500,1,0,1,375000
7,13,57000,1,0,0,205000
2,2,15000,1,1,0,975000
24,4,34000,1,1,0,1570000
3,4,40000,0,1,0,885000
11,5,63000,1,1,0,630000
43,5,45000,1,1,1,2690000
53,8,39500,1,0,1,1850000
5,10,42000,0,0,0,230000
18,14,70000,1,0,0,180000
39,2,20000,0,1,1,3100000
15,5,80000,0,1,0,450000
12,11,75000,1,0,1,800000
0,10,22900,1,0,0,215000
36,3,20000,0,2,0,510000
40,9,98000,1,1,0,875000
18,7,75000,1,0,0,537000
67,3,60000,0,0,0,600000
21,3,12500,0,0,1,345000
32,5,68000,1,1,0,660000
2,8,70000,0,1,0,310000
8,4,36000,1,1,0,860000
15,4,80000,0,1,0,650000
64,3,62600,1,1,1,1045000
1,4,55000,1,0,0,415000
7,6,76448,1,1,0,405000
11,7,48000,1,0,0,545000
16,6,76000,1,1,0,575000
22,3,40000,0,1,0,750000
2,6,42000,0,0,0,430000
42,5,52062,1,0,0,675000
3,7,56017,1,1,0,685000
17,3,10000,0,0,0,995000
12,9,77000,1,1,1,1450000
46,5,135000,0,1,0,900000
13,3,18000,0,1,0,1920000
12,12,66001,1,0,0,650000
15,8,100000,0,0,0,390000
18,2,9600,1,0,1,1160000
38,12,70000,1,1,1,695000
5,4,9000,0,0,0,375000
68,2,13921,1,0,0,975000
7,6,120000,0,1,0,580000
32,4,40000,0,1,0,720000
36,5,48129,1,2,0,411000
15,5,189000,0,0,0,340000
17,3,65000,1,1,1,1421000
73,2,11000,1,0,0,725000
20,4,150000,1,1,1,2800000
24,7,178000,0,1,0,950000
1,6,66916,1,0,1,550000
13,5,56875,1,1,0,1850000
2,7,70000,0,1,0,695000
48,3,21219,1,1,0,995000
7,2,11320,0,0,0,700000
23,12,68000,0,0,0,215000
34,7,53776,0,0,1,650000
16,11,59000,1,0,0,249000
17,6,70000,0,1,0,800000
46,6,77000,1,2,0,645000
79,4,38000,1,1,1,2975000
1,4,47000,1,0,0,555000
46,6,70000,0,1,0,780000
41,4,35000,0,0,0,350000
15,2,10000,0,0,1,660000
66,4,8000,1,0,1,2375000
18,3,26000,1,0,1,1125000
13,5,85000,1,1,1,1755000
4,4,66628,1,2,0,415000
4,11,81133,1,0,0,245000
14,1,2441,1,0,1,875000
22,4,40000,0,0,0,500000
79,3,10000,1,1,1,4950000
4,10,120000,0,0,0,275000
22,6,42012,1,0,0,475000
13,5,120000,1,1,1,1685000
2,6,70000,0,1,0,650000
9,8,54000,1,1,0,315000
7,7,85195,1,0,0,450000
0,8,25000,0,0,0,210000
73,2,15000,0,0,0,654000
100,4,18767,1,0,0,760000
16,8,57000,1,1,0,345000
79,5,60696,1,1,1,4500000
11,4,27400,1,0,0,655000
35,2,15000,0,0,1,1400000
8,3,22000,1,0,0,910000
13,6,50000,0,1,0,1400000
7,7,44651,1,0,0,435000
120,5,60000,0,1,0,700000
20,1,6300,1,1,1,3650000
4,6,64000,1,2,0,390000
15,8,90000,0,1,0,475000
31,10,50000,0,1,0,250000
5,11,45000,0,0,0,155000
14,2,25000,0,0,0,700000
50,5,104000,0,1,1,2700000
15,3,30000,1,0,0,740000
17,5,55000,1,1,0,1115000
42,6,80000,0,1,0,600000
7,3,54100,1,1,0,650000
2,4,35000,0,1,0,800000
18,15,55000,1,0,0,120000
23,2,5000,1,0,0,600000
18,3,70000,0,0,0,800000
5,10,30215,1,0,0,264000
27,3,10400,0,0,0,300000
15,7,56930,1,0,0,460000
44,9,68370,1,1,1,1345000
14,2,23000,0,1,0,850000
41,5,50000,1,1,0,550000
30,5,130000,0,1,0,507000
0,4,11614,2,0,0,350000
21,2,23000,1,0,0,425000
15,6,72000,1,1,0,475000
2,5,42472,1,0,0,590000
19,4,65000,1,1,0,675000
36,5,62000,1,0,1,470000
22,7,170000,0,1,0,450000
64,3,9570,1,0,1,1195000
80,13,68000,1,0,1,750000
58,3,15000,1,1,1,6350000
13,7,145000,0,1,0,930000
36,7,40860,1,0,0,345000
0,8,95011,1,0,0,225000
4,15,90000,0,0,0,80000
5,7,36971,1,0,0,310000
17,6,35000,0,1,0,900000
9,3,48133,1,0,1,1155000
31,5,26488,1,1,0,575000
22,6,71572,1,1,0,455000
21,1,5000,0,0,1,472000
11,4,110000,0,1,0,600000
46,5,132000,0,1,0,800000
31,10,60000,0,1,0,230000
17,6,69000,1,1,1,900000
11,3,20360,1,0,1,875000
13,5,87000,0,1,0,1700000
44,10,100000,1,1,1,780000
1,3,11300,1,0,0,525000
49,2,42187,1,1,0,1495000
1,8,23135,1,0,0,450000
80,14,60000,1,1,1,465000
0,4,45000,1,2,0,290000
46,7,120000,0,1,0,725000
18,16,60000,0,0,0,225000
13,7,50000,1,1,0,950000
38,5,24000,1,1,1,3800000
51,2,7557,1,0,0,450000
31,6,120000,0,1,0,280000
22,3,20000,0,0,0,530000
2,6,44726,1,0,0,550000
28,5,63452,1,1,0,1070000
8,2,45000,1,0,1,1225000
11,6,48000,1,1,0,685000
31,9,60000,1,1,0,220000
28,12,65000,1,1,0,545000
2,6,42000,1,0,0,585000
7,6,52000,1,0,0,448000
18,7,30000,0,0,1,825000
2,6,80000,0,1,0,430000
38,7,76000,1,1,1,2050000
5,7,57210,1,0,0,298000
0,10,70000,0,0,0,165000
15,4,120000,0,1,0,547000
36,3,42000,1,0,0,425000
22,8,55000,1,0,1,425000
36,4,48300,0,0,1,420000
23,8,60000,0,0,0,240000
15,7,43000,1,0,0,395000
4,5,18307,1,0,1,415000
67,2,20000,0,1,0,1000000
2,9,70000,1,1,0,470000
1,6,63000,0,0,0,340000
18,6,79000,1,0,0,700000
31,10,80000,0,1,0,270000
43,8,87000,1,1,1,1175000
15,6,85000,0,1,0,470000
24,8,113000,1,1,0,650000
15,5,90000,1,1,1,715000
7,3,20000,1,0,0,645000
4,14,39000,1,0,0,135000
8,3,15000,1,0,1,1150000
17,6,51000,1,1,0,875000
43,4,33000,0,0,1,2775000
13,14,94000,1,1,0,411000
2,7,48000,1,0,0,490000
76,9,83386,1,0,1,750000
34,7,35000,0,0,0,530000
3,2,4015,0,0,0,946000
1,3,8468,1,0,0,685000
46,8,56600,0,0,0,475000
16,8,67000,1,0,0,360000
42,5,14479,1,0,0,700000
62,7,96000,0,1,1,2800000
23,11,32400,1,0,0,270000
9,8,64000,1,1,0,370000
18,15,75000,1,0,0,235000
44,4,38000,1,1,1,2055000
80,7,38000,1,1,1,4700000
38,7,38000,1,1,1,2075000
2,4,16000,1,0,0,540000
1,6,67000,1,0,1,540000
46,2,15439,1,0,0,980000
0,7,10000,0,0,0,320000
5,5,57000,1,0,0,375000
2,6,70000,0,1,0,440000
2,6,63239,1,1,0,650000
7,4,30000,0,0,0,435000
76,6,60000,1,0,1,2350000
1,6,25000,1,0,0,475000
3,8,80150,1,0,0,500000
46,9,140000,0,1,0,500000
11,2,50000,0,1,0,825000
36,3,15000,1,0,1,570000
14,4,57000,0,0,0,625000
4,3,27823,2,2,0,425000
3,4,27000,0,0,0,870000
46,4,49000,1,2,0,825000
46,2,15000,0,0,0,920000
7,3,9500,1,0,0,799000
18,13,100000,0,0,1,200000
37,4,50000,0,0,0,315000
40,3,41000,1,1,1,3200000
2,2,13230,1,0,0,772000
64,7,50000,1,1,1,580000
94,3,67000,1,1,0,1740000
24,7,30000,0,1,0,950000
2,5,49000,1,0,0,695000
19,15,120000,0,1,0,240000
34,4,55000,1,0,0,675000
18,12,65000,1,0,0,299000
29,2,5000,0,1,0,980000
31,4,17000,1,0,0,485000
31,11,35500,1,0,0,271000
34,6,61500,1,0,0,498000
0,10,59455,1,0,0,175000
7,9,110000,0,1,0,440000
21,5,64000,0,0,0,300000
24,8,105000,1,1,0,525000
12,7,149500,1,1,1,1565000
18,11,65000,1,0,0,295000
1,4,5800,0,0,1,525000
5,9,30000,1,0,1,332000
0,9,52865,1,0,0,245000
37,6,450000,0,0,0,295000
11,4,31000,1,0,0,785000
35,2,6000,1,0,0,1425000
18,7,190000,0,1,0,550000
3,3,25592,1,0,1,1095000
41,4,35000,0,0,0,350000
1,4,12000,1,0,1,625000
46,5,56000,0,1,0,975000
1,6,46900,1,0,1,461000
29,3,36000,1,1,0,1085000
32,2,23995,1,1,1,1100000
32,4,76000,1,1,0,850000
15,5,20000,0,0,0,575000
32,4,31343,1,1,0,925000
10,8,30000,1,0,1,2300000
46,7,35000,0,1,0,725000
34,6,58000,1,1,0,625000
13,9,90000,1,1,0,575000
97,2,10000,0,0,0,750000
18,11,178000,0,0,0,260000
18,5,70000,1,0,0,700000
7,4,25000,1,0,0,415000
1,4,50000,0,1,0,450000
34,6,52000,1,0,1,645000
46,8,38000,0,1,0,650000
1,5,32100,1,0,0,495000
4,4,27500,0,0,0,440000
5,12,70000,1,0,1,225000
2,8,52000,1,0,0,345000
31,10,76500,1,1,0,235000
24,3,9000,0,1,0,1625000
15,9,76000,1,1,0,435000
18,12,58000,1,0,0,260000
1,4,50000,0,1,0,500000
32,3,20000,0,1,0,870000
0,3,57000,1,0,0,390000
37,6,70000,0,0,0,350000
20,8,88251,1,1,1,1490000
0,6,40000,1,2,0,260000
15,4,39500,1,0,1,725000
46,6,77100,1,0,0,550000
13,4,57000,1,1,0,1390000
34,7,56000,1,0,0,335000
47,10,35000,0,1,0,675000
42,3,22000,1,0,1,800000
1,5,41473,1,0,0,550000
24,8,49100,0,1,0,800000
71,3,15000,0,1,0,790000
31,5,97000,1,1,0,475000
57,6,49000,1,1,1,2650000
13,3,30000,1,1,1,2250000
34,6,43000,1,0,0,600000
8,7,65694,1,0,0,510000
7,2,18000,1,0,0,740000
43,6,45833,1,1,1,2700000
15,2,10450,1,1,1,850000
3,2,11458,1,1,0,990000
16,10,79000,1,1,0,349000
10,3,22000,1,0,1,3875000
34,5,63000,1,1,0,645000
7,2,25000,0,0,0,475000
89,6,20000,1,1,1,5675000
15,4,23600,1,1,1,775000
27,3,15000,0,0,0,285000
0,5,40000,0,0,0,350000
31,6,59000,1,1,0,410000
11,2,20000,0,0,0,820000
3,7,58100,1,1,0,450000
30,6,90000,0,1,0,480000
1,4,11700,0,1,0,580000
0,17,110000,0,0,0,45000
31,7,60000,1,1,0,210000
5,10,40300,1,0,0,335000
15,7,59500,0,1,0,560000
38,2,10500,1,1,1,5000000
22,7,97000,0,1,0,400000
44,8,52000,1,0,1,1400000
25,3,15000,0,1,0,500000
46,8,81754,1,1,0,670000
46,9,74675,1,1,0,499000
69,7,51000,1,0,0,485000
31,7,58481,1,1,0,435000
18,13,62000,1,0,0,200000
21,5,24000,1,0,0,375000
1,4,44800,0,0,0,445000
91,2,12750,1,1,0,1750000
1,4,21065,1,0,0,575000
8,3,16500,1,0,0,771000
24,4,30000,1,1,0,1475000
33,2,35000,0,0,0,434000
7,11,88466,1,0,0,290000
0,15,54171,1,0,0,100000
21,3,17500,0,0,0,360000
11,1,6003,2,0,0,875000
16,9,37000,1,0,0,670000
8,6,70000,0,1,0,625000
11,5,110000,0,1,0,700000
14,2,14171,1,0,0,750000
20,7,266007,1,1,1,1300000
43,9,76186,1,0,1,1500000
31,10,56000,1,0,0,370000
0,4,35000,0,0,0,240000
66,8,55572,1,0,1,1065000
33,2,20000,0,0,0,550000
28,14,92000,1,1,0,295000
4,7,39264,1,0,0,450000
3,8,57000,1,1,0,570000
13,8,161823,1,1,0,790000
1,2,9000,1,0,0,595000
7,8,54000,1,0,0,340000
11,5,135000,0,1,0,690000
17,4,50000,0,1,0,870000
4,13,80000,0,0,0,120000
26,3,41000,0,1,0,575000
15,7,57000,0,1,0,420000
21,2,15000,0,0,0,410000
17,3,25000,0,1,0,1100000
78,3,25000,0,0,1,1080000
57,2,14000,1,1,1,4550000
21,2,10000,0,0,0,330000
63,10,210000,1,1,1,800000
3,2,13050,1,1,0,875000
13,5,91771,1,1,0,1650000
36,7,41248,1,0,1,420000
3,6,66000,1,1,0,775000
18,2,10229,1,0,0,1100000
6,2,11000,1,0,0,1075000
21,5,40500,1,0,0,310000
27,4,35000,0,0,0,250000
24,7,120000,0,1,0,560000
45,3,35000,0,0,0,500000
19,12,139000,1,1,0,385000
24,5,59000,1,1,1,1185000
8,7,32000,1,0,0,580000
0,4,19369,1,0,0,356000
4,9,82088,0,0,0,210000
36,3,22000,0,0,0,450000
2,8,90000,0,1,0,300000
31,6,96000,1,1,0,425000
46,5,36700,1,1,0,895000
5,11,80000,0,0,0,230000
18,8,68000,1,0,0,500000
32,1,50000,0,1,0,775000
4,4,44000,1,0,0,410000
1,5,29000,1,0,0,495000
7,9,49000,1,0,0,325000
31,8,73000,1,0,0,299000
34,10,61000,1,0,0,320000
53,11,85000,1,1,1,975000
4,5,14000,0,0,0,440000
1,3,5000,0,0,0,640000
46,7,48000,1,2,0,649000
7,5,42000,1,0,0,525000
24,3,46000,1,1,0,1775000
17,5,70000,1,1,0,1125000
7,6,31000,1,1,0,521000
0,7,60000,1,2,0,260000
8,4,40000,0,1,1,980000
3,3,25000,0,1,0,950000
11,5,49500,0,1,0,700000
0,2,22987,2,0,0,335000
36,5,30000,0,0,1,450000
24,7,220000,0,1,0,800000
93,4,48592,1,1,0,1675000
3,8,68281,1,1,0,420000
2,3,38000,1,1,0,875000
34,9,39000,1,1,0,365000
18,10,85000,0,0,0,530000
38,3,12000,1,1,1,3900000
79,5,40000,1,1,1,4700000
24,8,81000,1,1,0,715000
5,13,51000,1,0,0,175000
46,3,25000,1,2,0,795000
16,8,118000,1,1,0,540000
64,9,57000,1,0,0,295000
20,4,100930,1,1,1,2925000
14,1,7000,0,0,0,750000
9,8,38000,0,1,0,580000
2,7,90000,0,0,0,535000
32,5,33254,1,1,0,825000
7,2,11893,2,0,1,660000
3,6,36203,1,1,0,725000
34,5,86400,1,1,0,565000
1,7,70000,1,0,1,430000
3,5,47935,1,0,1,865000
8,2,15000,0,0,0,970000
46,4,20000,0,0,0,750000
2,10,65000,1,0,0,300000
38,11,48000,1,1,1,1290000
5,10,83347,1,0,0,385000
0,6,49000,1,0,0,270000
41,5,43405,2,1,0,475000
3,3,60000,0,1,0,990000
34,2,21000,1,1,0,865000
0,5,77658,1,2,0,325000
31,9,79000,1,1,0,365000
18,13,122671,0,0,0,140000
71,4,22500,1,0,0,733000
15,7,107000,1,1,0,285000
7,10,100000,0,1,0,325000
8,9,90000,0,1,0,630000
18,7,62000,1,1,0,580000
2,11,78000,0,1,0,215000
18,7,57762,1,0,0,550000
1,7,39000,1,0,0,360000
11,4,58000,1,0,0,725000
5,10,94000,0,0,0,222000
2,10,50000,1,0,0,275000
18,15,89500,1,0,0,249000
0,2,13413,1,0,1,485000
31,9,106000,1,1,0,285000
46,7,60000,0,0,0,650000
14,2,4300,1,0,1,790000
11,4,45185,1,1,0,875000
51,2,30000,0,0,0,370000
24,9,120442,1,1,0,825000
4,6,25000,1,2,0,385000
13,6,225000,0,1,0,1350000
15,9,45000,1,0,0,340000
21,4,25000,0,0,0,330000
27,3,22500,1,0,0,280000
8,4,23000,1,0,1,1050000
9,8,250000,0,1,0,550000
2,3,30000,0,0,0,635000
18,5,50000,1,1,0,825000
49,3,84523,1,1,0,1198000
2,5,50000,0,0,0,530000
7,5,40000,0,1,0,630000
2,4,33181,2,0,0,625000
9,8,90000,0,1,0,300000
15,4,11437,1,0,1,699000
18,10,58000,1,0,0,455000
36,7,29000,1,0,1,465000
7,12,100000,0,0,0,320000
15,8,120000,0,1,0,350000
0,3,59000,1,2,0,300000
64,7,80000,1,1,0,525000
11,4,450003,1,0,0,690000
16,8,100000,1,1,0,525000
34,3,52000,1,1,0,775000
32,2,12509,2,1,0,875000
13,5,57000,1,0,0,1450000
13,6,113000,1,1,0,1125000
7,9,112454,1,1,0,440000
18,8,47000,1,0,0,445000
46,7,42000,1,1,0,750000
0,6,40000,0,0,0,260000
42,4,41000,1,0,1,725000
89,14,100000,1,0,1,1285000
11,2,8500,0,0,0,950000
17,5,48000,1,1,1,1175000
18,4,27880,1,0,1,1145000
4,2,8401,1,0,1,545000
7,12,108000,1,1,0,275000
8,10,48000,0,1,0,325000
2,6,98000,1,1,0,625000
19,1,2000,0,1,0,800000
3,5,41500,1,0,1,649000
31,7,42000,1,1,0,460000
15,10,85000,1,1,0,340000
46,5,86000,0,1,0,700000
3,6,61087,1,0,1,785000
16,9,120000,0,1,0,450000
30,2,40000,0,1,0,700000
64,9,70000,0,1,0,450000
44,9,80000,1,1,1,1400000
78,3,25017,1,0,1,950000
0,10,68000,1,0,0,265000
18,14,65000,1,0,0,110000
12,10,59000,1,0,1,650000
14,4,9000,1,0,0,595000
2,5,49515,1,0,0,485000
23,13,52000,1,0,0,235000
18,5,68000,0,1,0,630000
13,7,117306,1,1,0,800000
33,3,31000,1,0,0,475000
14,4,40000,1,1,0,725000
0,3,30112,1,2,0,360000
2,6,18000,0,1,0,600000
42,5,44000,1,1,0,630000
1,6,8700,1,0,0,475000
21,5,47000,1,0,0,225000
76,7,100000,1,0,1,1100000
66,11,59000,1,0,1,449000
15,2,11000,1,0,0,645000
3,2,36520,1,1,0,1090000
15,8,90000,0,1,0,550000
24,5,67000,0,1,0,960000
17,5,56000,0,1,0,875000
46,8,94000,1,1,0,585000
18,7,43000,1,0,1,675000
13,3,36000,0,1,0,2150000
26,2,7500,1,0,1,625000
2,3,32000,1,0,0,690000
64,5,22500,0,1,0,600000
11,5,72000,1,1,0,560000
14,4,50000,0,1,0,625000
34,4,70000,0,0,1,700000
34,11,50000,1,0,0,395000
15,3,40000,0,1,1,700000
13,8,139000,1,1,0,850000
2,5,60000,0,0,0,700000
13,2,20000,1,1,1,1835000
4,9,65000,1,0,0,276000
20,6,59000,1,1,1,1875000
11,3,90000,0,1,0,800000
36,3,15000,0,0,0,316000
15,3,10000,0,0,1,760000
21,5,15000,0,0,0,299000
1,7,55738,1,0,1,440000
2,1,15000,0,0,0,660000
18,13,120000,0,0,0,130000
60,2,16502,1,0,1,2100000
15,12,170000,0,1,0,250000
21,5,26500,0,0,0,360000
18,7,68000,1,1,0,475000
7,6,36967,1,0,0,462000
18,6,24541,1,0,0,555000
2,7,69500,1,1,0,500000
13,7,200000,0,1,0,690000
16,4,37959,1,0,1,850000
12,4,17000,1,1,1,3350000
3,8,60000,1,1,0,425000
92,7,66000,1,1,1,2195000
24,7,137000,0,1,0,850000
32,4,68000,1,1,0,800000
15,6,80000,0,1,0,575000
15,6,69000,1,1,0,685000
43,7,69000,1,1,1,2145000
17,5,50000,0,1,0,1000000
90,3,19500,1,0,1,1785000
34,6,64000,1,0,1,650000
2,4,120000,0,1,0,650000
34,6,50000,0,0,0,600000
8,6,57000,1,0,0,649000
11,4,25000,0,1,0,780000
15,6,20000,0,0,0,450000
11,3,90000,0,1,0,850000
63,9,91000,1,1,1,1195000
22,8,48000,1,1,0,470000
0,6,35000,0,0,0,260000
21,4,26233,1,0,0,345000
51,2,13500,0,0,0,420000
46,2,10000,0,0,0,940000
42,3,19000,1,0,0,655000
